LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2016-17,656,Fayette County,105,Whitewater High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2016-17,656,Fayette County,105,Whitewater High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Male,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Female,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Total,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Black,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,White,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Asian,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Multi,,
2016-17,656,Fayette County,105,Whitewater High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Male,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Female,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Total,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Black,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,White,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Asian,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Multi,,
2016-17,656,Fayette County,105,Whitewater High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Male,201,54
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Female,171,46
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Total,372,100
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Black,29,7.8
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,White,252,67.7
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Hispanic,35,9.4
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Asian,28,7.5
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Multi,26,7
2016-17,656,Fayette County,182,McIntosh High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,2,0.5
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2016-17,656,Fayette County,182,McIntosh High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2016-17,656,Fayette County,182,McIntosh High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2016-17,656,Fayette County,182,McIntosh High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Male,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Female,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Total,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Black,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,White,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Asian,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Multi,,
2016-17,656,Fayette County,182,McIntosh High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Male,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Female,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Total,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Black,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,White,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Asian,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Multi,,
2016-17,656,Fayette County,182,McIntosh High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Male,146,53.7
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Female,126,46.3
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Total,272,100
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Black,155,57
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,White,53,19.5
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Hispanic,34,12.5
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Asian,7,2.6
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Multi,19,7
2016-17,656,Fayette County,192,Sandy Creek High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,4,1.5
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2016-17,656,Fayette County,192,Sandy Creek High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2016-17,656,Fayette County,192,Sandy Creek High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2016-17,656,Fayette County,192,Sandy Creek High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Male,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Female,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Total,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Black,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,White,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Asian,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Multi,,
2016-17,656,Fayette County,192,Sandy Creek High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Male,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Female,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Total,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Black,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,White,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Asian,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Multi,,
2016-17,656,Fayette County,192,Sandy Creek High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Male,171,52.3
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Female,156,47.7
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Total,327,100
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Black,28,8.6
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,White,251,76.8
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Hispanic,23,7
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Asian,13,4
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Multi,11,3.4
2016-17,656,Fayette County,198,Starrs Mill High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.3
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2016-17,656,Fayette County,198,Starrs Mill High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2016-17,656,Fayette County,198,Starrs Mill High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2016-17,656,Fayette County,198,Starrs Mill High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Male,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Female,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Total,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Black,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,White,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Asian,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Multi,,
2016-17,656,Fayette County,198,Starrs Mill High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Male,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Female,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Total,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Black,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,White,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Asian,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Multi,,
2016-17,656,Fayette County,198,Starrs Mill High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Male,143,47.7
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Female,157,52.3
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Total,300,100
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Black,192,64
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,White,44,14.7
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Hispanic,25,8.3
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Asian,18,6
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Multi,20,6.7
2016-17,656,Fayette County,398,Fayette County High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.3
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2016-17,656,Fayette County,398,Fayette County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2016-17,656,Fayette County,398,Fayette County High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2016-17,656,Fayette County,398,Fayette County High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Male,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Female,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Total,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Black,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,White,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Asian,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Multi,,
2016-17,656,Fayette County,398,Fayette County High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Male,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Female,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Total,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Black,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,White,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Asian,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Multi,,
2016-17,656,Fayette County,398,Fayette County High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,834,52.2
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,765,47.8
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,1599,100
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,465,29.1
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,821,51.3
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,134,8.4
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,69,4.3
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,99,6.2
2016-17,656,Fayette County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,11,0.7
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2016-17,656,Fayette County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
