LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,White,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,610,Berrien County,106,Berrien Academy Performance Learning Center,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,100,53.8
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,86,46.2
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,186,100
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,33,17.7
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,128,68.8
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,20,10.8
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,2,1.1
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,3,1.6
2017-18,610,Berrien County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,610,Berrien County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,610,Berrien County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,610,Berrien County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,610,Berrien County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,610,Berrien County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Male,123,49
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Female,128,51
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Total,251,100
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Black,143,57
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,White,77,30.7
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Hispanic,7,2.8
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Asian,17,6.8
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Multi,7,2.8
2017-18,611,Bibb County,105,Howard High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,611,Bibb County,105,Howard High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,611,Bibb County,105,Howard High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,611,Bibb County,105,Howard High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Total,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,611,Bibb County,105,Howard High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,White,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,611,Bibb County,105,Howard High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Male,109,43.4
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Female,142,56.6
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Total,251,100
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Black,222,88.4
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,White,17,6.8
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Hispanic,3,1.2
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Asian,2,0.8
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Multi,7,2.8
2017-18,611,Bibb County,186,Central High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,611,Bibb County,186,Central High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,611,Bibb County,186,Central High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,611,Bibb County,186,Central High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Total,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,611,Bibb County,186,Central High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,White,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,611,Bibb County,186,Central High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Male,112,45.7
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Female,133,54.3
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Total,245,100
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Black,215,87.8
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,White,23,9.4
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Hispanic,4,1.6
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Asian,1,0.4
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Multi,2,0.8
2017-18,611,Bibb County,198,Westside High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,611,Bibb County,198,Westside High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,611,Bibb County,198,Westside High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,611,Bibb County,198,Westside High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Total,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,611,Bibb County,198,Westside High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,White,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Asian,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Multi,,
2017-18,611,Bibb County,198,Westside High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Male,107,50.5
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Female,105,49.5
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Total,212,100
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Black,100,47.2
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,White,81,38.2
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Hispanic,15,7.1
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Asian,9,4.2
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Multi,6,2.8
2017-18,611,Bibb County,204,Rutland High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.5
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2017-18,611,Bibb County,204,Rutland High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2017-18,611,Bibb County,204,Rutland High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2017-18,611,Bibb County,204,Rutland High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Male,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Female,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Total,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Black,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,White,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Asian,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Multi,,
2017-18,611,Bibb County,204,Rutland High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2017-18,611,Bibb County,204,Rutland High School,5,Other Completers,Certificates Of Attendance,Male,,
2017-18,611,Bibb County,204,Rutland High School,5,Other Completers,Certificates Of Attendance,Female,,
2017-18,611,Bibb County,204,Rutland High School,5,Other Completers,Certificates Of Attendance,Total,,
2017-18,611,Bibb County,204,Rutland High School,5,Other Completers,Certificates Of Attendance,Black,,
2017-18,611,Bibb County,204,Rutland High School,5,Other Completers,Certificates Of Attendance,White,,
