LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2015-16,632,Clinch County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,632,Clinch County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2015-16,632,Clinch County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Male,264,51.4
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Female,250,48.6
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Total,514,100
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Black,135,26.3
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,White,271,52.7
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Hispanic,55,10.7
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Asian,40,7.8
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Multi,12,2.3
2015-16,633,Cobb County,101,Kennesaw Mountain High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.2
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Male,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Female,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Total,6,100
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Black,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,White,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Asian,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Male,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Female,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Total,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Black,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,White,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Asian,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Multi,,
2015-16,633,Cobb County,101,Kennesaw Mountain High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Male,165,51.4
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Female,156,48.6
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Total,321,100
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Black,71,22.1
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,White,193,60.1
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Hispanic,36,11.2
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Asian,6,1.9
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Multi,15,4.7
2015-16,633,Cobb County,103,Kell High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2015-16,633,Cobb County,103,Kell High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2015-16,633,Cobb County,103,Kell High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2015-16,633,Cobb County,103,Kell High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Male,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Female,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Total,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Black,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,White,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Asian,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,633,Cobb County,103,Kell High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Male,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Female,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Total,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Black,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,White,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Asian,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Multi,,
2015-16,633,Cobb County,103,Kell High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Male,291,46.9
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Female,330,53.1
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Total,621,100
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Black,41,6.6
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,White,425,68.4
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Hispanic,26,4.2
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Asian,111,17.9
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Multi,17,2.7
2015-16,633,Cobb County,175,Walton High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.2
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2015-16,633,Cobb County,175,Walton High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2015-16,633,Cobb County,175,Walton High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2015-16,633,Cobb County,175,Walton High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Male,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Female,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Total,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Black,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,White,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Asian,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,633,Cobb County,175,Walton High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Male,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Female,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Total,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Black,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,White,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Asian,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Multi,,
2015-16,633,Cobb County,175,Walton High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Male,227,49
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Female,236,51
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Total,463,100
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Black,31,6.7
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,White,357,77.1
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Hispanic,24,5.2
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Asian,37,8
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Multi,13,2.8
2015-16,633,Cobb County,188,Pope High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,1,0.2
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2015-16,633,Cobb County,188,Pope High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2015-16,633,Cobb County,188,Pope High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2015-16,633,Cobb County,188,Pope High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Male,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Female,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Total,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Black,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,White,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Asian,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,633,Cobb County,188,Pope High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Male,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Female,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Total,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Black,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,White,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Asian,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Multi,,
2015-16,633,Cobb County,188,Pope High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Male,242,48.6
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Female,256,51.4
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Total,498,100
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Black,50,10
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,White,395,79.3
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Hispanic,25,5
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Asian,13,2.6
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Multi,15,3
2015-16,633,Cobb County,192,Harrison High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,0,0
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2015-16,633,Cobb County,192,Harrison High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2015-16,633,Cobb County,192,Harrison High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2015-16,633,Cobb County,192,Harrison High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Male,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Female,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Total,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Black,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,White,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Asian,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Multi,,
2015-16,633,Cobb County,192,Harrison High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2015-16,633,Cobb County,192,Harrison High School,5,Other Completers,Certificates Of Attendance,Male,,
