LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2018-19,633,Cobb County,175,Walton High School,All Students,Reading,1782820,32390,2532,243,21.2,21.3,23.2,27.5
2018-19,633,Cobb County,175,Walton High School,All Students,Science,1782820,32389,2532,243,20.6,20.4,21.9,26.2
2018-19,633,Cobb County,175,Walton High School,All Students,Writing Subscore,788161,7605,630,68,6.5,6.7,7,7.6
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,Composite,1782820,32389,2532,5,20.7,20.4,22.3,
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,English,1782820,32388,2532,5,20.1,19.8,22,
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,Mathematics,1782820,32391,2532,5,20.4,19.8,21.5,
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,Reading,1782820,32390,2532,5,21.2,21.3,23.2,
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,Science,1782820,32389,2532,5,20.6,20.4,21.9,
2018-19,633,Cobb County,186,Oakwood Digital Academy,All Students,Writing Subscore,788161,7605,630,3,6.5,6.7,7,
2018-19,633,Cobb County,188,Pope High School,All Students,Composite,1782820,32389,2532,177,20.7,20.4,22.3,24.7
2018-19,633,Cobb County,188,Pope High School,All Students,English,1782820,32388,2532,177,20.1,19.8,22,25.2
2018-19,633,Cobb County,188,Pope High School,All Students,Mathematics,1782820,32391,2532,177,20.4,19.8,21.5,24.1
2018-19,633,Cobb County,188,Pope High School,All Students,Reading,1782820,32390,2532,177,21.2,21.3,23.2,25.6
2018-19,633,Cobb County,188,Pope High School,All Students,Science,1782820,32389,2532,177,20.6,20.4,21.9,23.7
2018-19,633,Cobb County,188,Pope High School,All Students,Writing Subscore,788161,7605,630,39,6.5,6.7,7,7.4
2018-19,633,Cobb County,192,Harrison High School,All Students,Composite,1782820,32389,2532,186,20.7,20.4,22.3,23.3
2018-19,633,Cobb County,192,Harrison High School,All Students,English,1782820,32388,2532,186,20.1,19.8,22,23.1
2018-19,633,Cobb County,192,Harrison High School,All Students,Mathematics,1782820,32391,2532,186,20.4,19.8,21.5,22
2018-19,633,Cobb County,192,Harrison High School,All Students,Reading,1782820,32390,2532,186,21.2,21.3,23.2,24.4
2018-19,633,Cobb County,192,Harrison High School,All Students,Science,1782820,32389,2532,186,20.6,20.4,21.9,23.1
2018-19,633,Cobb County,192,Harrison High School,All Students,Writing Subscore,788161,7605,630,31,6.5,6.7,7,6.9
2018-19,633,Cobb County,209,Allatoona High School,All Students,Composite,1782820,32389,2532,122,20.7,20.4,22.3,21.2
2018-19,633,Cobb County,209,Allatoona High School,All Students,English,1782820,32388,2532,122,20.1,19.8,22,21
2018-19,633,Cobb County,209,Allatoona High School,All Students,Mathematics,1782820,32391,2532,122,20.4,19.8,21.5,20.4
2018-19,633,Cobb County,209,Allatoona High School,All Students,Reading,1782820,32390,2532,122,21.2,21.3,23.2,22.3
2018-19,633,Cobb County,209,Allatoona High School,All Students,Science,1782820,32389,2532,122,20.6,20.4,21.9,20.8
2018-19,633,Cobb County,209,Allatoona High School,All Students,Writing Subscore,788161,7605,630,25,6.5,6.7,7,6.9
2018-19,633,Cobb County,373,Sprayberry High School,All Students,Composite,1782820,32389,2532,104,20.7,20.4,22.3,21.3
2018-19,633,Cobb County,373,Sprayberry High School,All Students,English,1782820,32388,2532,104,20.1,19.8,22,21
2018-19,633,Cobb County,373,Sprayberry High School,All Students,Mathematics,1782820,32391,2532,104,20.4,19.8,21.5,20
2018-19,633,Cobb County,373,Sprayberry High School,All Students,Reading,1782820,32390,2532,104,21.2,21.3,23.2,22.5
2018-19,633,Cobb County,373,Sprayberry High School,All Students,Science,1782820,32389,2532,104,20.6,20.4,21.9,21.2
2018-19,633,Cobb County,373,Sprayberry High School,All Students,Writing Subscore,788161,7605,630,26,6.5,6.7,7,7.3
2018-19,633,Cobb County,381,Lassiter High School,All Students,Composite,1782820,32389,2532,222,20.7,20.4,22.3,25.5
2018-19,633,Cobb County,381,Lassiter High School,All Students,English,1782820,32388,2532,222,20.1,19.8,22,25.4
2018-19,633,Cobb County,381,Lassiter High School,All Students,Mathematics,1782820,32391,2532,222,20.4,19.8,21.5,24.7
2018-19,633,Cobb County,381,Lassiter High School,All Students,Reading,1782820,32390,2532,222,21.2,21.3,23.2,26.6
2018-19,633,Cobb County,381,Lassiter High School,All Students,Science,1782820,32389,2532,222,20.6,20.4,21.9,24.8
2018-19,633,Cobb County,381,Lassiter High School,All Students,Writing Subscore,788161,7605,630,43,6.5,6.7,7,7.5
2018-19,633,Cobb County,707,Hillgrove High School,All Students,Composite,1782820,32389,2532,221,20.7,20.4,22.3,21.6
2018-19,633,Cobb County,707,Hillgrove High School,All Students,English,1782820,32388,2532,221,20.1,19.8,22,21.5
2018-19,633,Cobb County,707,Hillgrove High School,All Students,Mathematics,1782820,32391,2532,221,20.4,19.8,21.5,20.8
2018-19,633,Cobb County,707,Hillgrove High School,All Students,Reading,1782820,32390,2532,221,21.2,21.3,23.2,22.5
2018-19,633,Cobb County,707,Hillgrove High School,All Students,Science,1782820,32389,2532,221,20.6,20.4,21.9,20.9
2018-19,633,Cobb County,707,Hillgrove High School,All Students,Writing Subscore,788161,7605,630,48,6.5,6.7,7,7.1
2018-19,633,Cobb County,1054,Campbell High School,All Students,Composite,1782820,32389,2532,165,20.7,20.4,22.3,20.5
2018-19,633,Cobb County,1054,Campbell High School,All Students,English,1782820,32388,2532,165,20.1,19.8,22,20.3
2018-19,633,Cobb County,1054,Campbell High School,All Students,Mathematics,1782820,32391,2532,165,20.4,19.8,21.5,19.8
2018-19,633,Cobb County,1054,Campbell High School,All Students,Reading,1782820,32390,2532,165,21.2,21.3,23.2,21.2
2018-19,633,Cobb County,1054,Campbell High School,All Students,Science,1782820,32389,2532,165,20.6,20.4,21.9,20.4
2018-19,633,Cobb County,1054,Campbell High School,All Students,Writing Subscore,788161,7605,630,60,6.5,6.7,7,6.8
2018-19,633,Cobb County,1064,McEachern High School,All Students,Composite,1782820,32389,2532,152,20.7,20.4,22.3,18.8
2018-19,633,Cobb County,1064,McEachern High School,All Students,English,1782820,32388,2532,152,20.1,19.8,22,17.9
2018-19,633,Cobb County,1064,McEachern High School,All Students,Mathematics,1782820,32391,2532,152,20.4,19.8,21.5,17.9
2018-19,633,Cobb County,1064,McEachern High School,All Students,Reading,1782820,32390,2532,152,21.2,21.3,23.2,19.9
2018-19,633,Cobb County,1064,McEachern High School,All Students,Science,1782820,32389,2532,152,20.6,20.4,21.9,19
2018-19,633,Cobb County,1064,McEachern High School,All Students,Writing Subscore,788161,7605,630,26,6.5,6.7,7,6.2
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Composite,1782820,32389,2532,120,20.7,20.4,22.3,23.3
2018-19,633,Cobb County,1069,Wheeler High School,All Students,English,1782820,32388,2532,120,20.1,19.8,22,23
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Mathematics,1782820,32391,2532,120,20.4,19.8,21.5,22.6
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Reading,1782820,32390,2532,120,21.2,21.3,23.2,24
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Science,1782820,32389,2532,120,20.6,20.4,21.9,23.2
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Writing Subscore,788161,7605,630,41,6.5,6.7,7,7.2
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Composite,1782820,32389,2532,220,20.7,20.4,22.3,20.9
2018-19,633,Cobb County,2056,North Cobb High School,All Students,English,1782820,32388,2532,220,20.1,19.8,22,20.7
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Mathematics,1782820,32391,2532,220,20.4,19.8,21.5,19.9
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Reading,1782820,32390,2532,220,21.2,21.3,23.2,21.7
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Science,1782820,32389,2532,220,20.6,20.4,21.9,20.8
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Writing Subscore,788161,7605,630,42,6.5,6.7,7,6.9
2018-19,633,Cobb County,2066,Osborne High School,All Students,Composite,1782820,32389,2532,65,20.7,20.4,22.3,17.3
2018-19,633,Cobb County,2066,Osborne High School,All Students,English,1782820,32388,2532,65,20.1,19.8,22,16.2
2018-19,633,Cobb County,2066,Osborne High School,All Students,Mathematics,1782820,32391,2532,65,20.4,19.8,21.5,16.6
2018-19,633,Cobb County,2066,Osborne High School,All Students,Reading,1782820,32390,2532,65,21.2,21.3,23.2,18.6
2018-19,633,Cobb County,2066,Osborne High School,All Students,Science,1782820,32389,2532,65,20.6,20.4,21.9,17.4
2018-19,633,Cobb County,2066,Osborne High School,All Students,Writing Subscore,788161,7605,630,26,6.5,6.7,7,6.2
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Composite,1782820,32389,2532,96,20.7,20.4,22.3,19
2018-19,633,Cobb County,3056,South Cobb High School,All Students,English,1782820,32388,2532,96,20.1,19.8,22,18.3
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Mathematics,1782820,32391,2532,96,20.4,19.8,21.5,18.4
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Reading,1782820,32390,2532,96,21.2,21.3,23.2,19.5
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Science,1782820,32389,2532,96,20.6,20.4,21.9,19.1
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Writing Subscore,788161,7605,630,26,6.5,6.7,7,6.6
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Composite,1782820,32389,2532,131,20.7,20.4,22.3,17.9
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,English,1782820,32388,2532,131,20.1,19.8,22,17.2
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Mathematics,1782820,32391,2532,131,20.4,19.8,21.5,17.1
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Reading,1782820,32390,2532,131,21.2,21.3,23.2,19
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Science,1782820,32389,2532,131,20.6,20.4,21.9,17.9
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Writing Subscore,788161,7605,630,41,6.5,6.7,7,6.6
2018-19,634,Coffee County,195,Coffee County High School,All Students,Composite,1782820,32389,39,39,20.7,20.4,19.6,19.6
2018-19,634,Coffee County,195,Coffee County High School,All Students,English,1782820,32388,39,39,20.1,19.8,18.5,18.5
2018-19,634,Coffee County,195,Coffee County High School,All Students,Mathematics,1782820,32391,39,39,20.4,19.8,19.7,19.7
2018-19,634,Coffee County,195,Coffee County High School,All Students,Reading,1782820,32390,39,39,21.2,21.3,20.3,20.3
2018-19,634,Coffee County,195,Coffee County High School,All Students,Science,1782820,32389,39,39,20.6,20.4,19.4,19.4
2018-19,634,Coffee County,195,Coffee County High School,All Students,Writing Subscore,788161,7605,9,9,6.5,6.7,,
2018-19,635,Colquitt County,112,Colquitt County Achievement Center,All Students,Composite,1782820,32389,154,2,20.7,20.4,17.8,
2018-19,635,Colquitt County,112,Colquitt County Achievement Center,All Students,English,1782820,32388,154,2,20.1,19.8,16.5,
2018-19,635,Colquitt County,112,Colquitt County Achievement Center,All Students,Mathematics,1782820,32391,154,2,20.4,19.8,17.5,
2018-19,635,Colquitt County,112,Colquitt County Achievement Center,All Students,Reading,1782820,32390,154,2,21.2,21.3,18.5,
2018-19,635,Colquitt County,112,Colquitt County Achievement Center,All Students,Science,1782820,32389,154,2,20.6,20.4,18.1,
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Composite,1782820,32389,154,152,20.7,20.4,17.8,17.8
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,English,1782820,32388,154,152,20.1,19.8,16.5,16.6
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Mathematics,1782820,32391,154,152,20.4,19.8,17.5,17.6
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Reading,1782820,32390,154,152,21.2,21.3,18.5,18.5
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Science,1782820,32389,154,152,20.6,20.4,18.1,18.1
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Writing Subscore,788161,7605,34,34,6.5,6.7,6,6
2018-19,636,Columbia County,112,Grovetown High School,All Students,Composite,1782820,32389,342,61,20.7,20.4,22,21.1
2018-19,636,Columbia County,112,Grovetown High School,All Students,English,1782820,32388,342,61,20.1,19.8,21.2,19.6
2018-19,636,Columbia County,112,Grovetown High School,All Students,Mathematics,1782820,32391,342,61,20.4,19.8,21.3,20.9
2018-19,636,Columbia County,112,Grovetown High School,All Students,Reading,1782820,32390,342,61,21.2,21.3,22.8,21.5
2018-19,636,Columbia County,112,Grovetown High School,All Students,Science,1782820,32389,342,61,20.6,20.4,22.1,21.9
2018-19,636,Columbia County,112,Grovetown High School,All Students,Writing Subscore,788161,7605,80,24,6.5,6.7,6.6,6.3
2018-19,636,Columbia County,183,Harlem High School,All Students,Composite,1782820,32389,342,48,20.7,20.4,22,18.5
2018-19,636,Columbia County,183,Harlem High School,All Students,English,1782820,32388,342,48,20.1,19.8,21.2,17.5
2018-19,636,Columbia County,183,Harlem High School,All Students,Mathematics,1782820,32391,342,48,20.4,19.8,21.3,18.1
2018-19,636,Columbia County,183,Harlem High School,All Students,Reading,1782820,32390,342,48,21.2,21.3,22.8,19
2018-19,636,Columbia County,183,Harlem High School,All Students,Science,1782820,32389,342,48,20.6,20.4,22.1,19
2018-19,636,Columbia County,183,Harlem High School,All Students,Writing Subscore,788161,7605,80,11,6.5,6.7,6.6,5.5
2018-19,636,Columbia County,189,Lakeside High School,All Students,Composite,1782820,32389,342,87,20.7,20.4,22,23.7
2018-19,636,Columbia County,189,Lakeside High School,All Students,English,1782820,32388,342,87,20.1,19.8,21.2,23.3
2018-19,636,Columbia County,189,Lakeside High School,All Students,Mathematics,1782820,32391,342,87,20.4,19.8,21.3,22.8
2018-19,636,Columbia County,189,Lakeside High School,All Students,Reading,1782820,32390,342,87,21.2,21.3,22.8,24.5
2018-19,636,Columbia County,189,Lakeside High School,All Students,Science,1782820,32389,342,87,20.6,20.4,22.1,23.6
2018-19,636,Columbia County,189,Lakeside High School,All Students,Writing Subscore,788161,7605,80,14,6.5,6.7,6.6,7.2
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Composite,1782820,32389,342,80,20.7,20.4,22,23.8
2018-19,636,Columbia County,197,Greenbrier High School,All Students,English,1782820,32388,342,80,20.1,19.8,21.2,23.1
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Mathematics,1782820,32391,342,80,20.4,19.8,21.3,23.1
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Reading,1782820,32390,342,80,21.2,21.3,22.8,24.9
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Science,1782820,32389,342,80,20.6,20.4,22.1,23.6
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Writing Subscore,788161,7605,80,19,6.5,6.7,6.6,6.8
2018-19,636,Columbia County,4050,Evans High School,All Students,Composite,1782820,32389,342,66,20.7,20.4,22,20.7
2018-19,636,Columbia County,4050,Evans High School,All Students,English,1782820,32388,342,66,20.1,19.8,21.2,20.3
2018-19,636,Columbia County,4050,Evans High School,All Students,Mathematics,1782820,32391,342,66,20.4,19.8,21.3,19.7
2018-19,636,Columbia County,4050,Evans High School,All Students,Reading,1782820,32390,342,66,21.2,21.3,22.8,21.8
2018-19,636,Columbia County,4050,Evans High School,All Students,Science,1782820,32389,342,66,20.6,20.4,22.1,20.7
2018-19,636,Columbia County,4050,Evans High School,All Students,Writing Subscore,788161,7605,80,12,6.5,6.7,6.6,7.2
2018-19,637,Cook County,111,Cook High School,All Students,Composite,1782820,32389,21,21,20.7,20.4,19.1,19.1
2018-19,637,Cook County,111,Cook High School,All Students,English,1782820,32388,21,21,20.1,19.8,18.6,18.6
2018-19,637,Cook County,111,Cook High School,All Students,Mathematics,1782820,32391,21,21,20.4,19.8,18.5,18.5
2018-19,637,Cook County,111,Cook High School,All Students,Reading,1782820,32390,21,21,21.2,21.3,19.8,19.8
2018-19,637,Cook County,111,Cook High School,All Students,Science,1782820,32389,21,21,20.6,20.4,19.1,19.1
2018-19,637,Cook County,111,Cook High School,All Students,Writing Subscore,788161,7605,3,3,6.5,6.7,,
2018-19,638,Coweta County,196,Northgate High School,All Students,Composite,1782820,32389,687,174,20.7,20.4,20.9,22
2018-19,638,Coweta County,196,Northgate High School,All Students,English,1782820,32388,687,174,20.1,19.8,20.3,21.6
2018-19,638,Coweta County,196,Northgate High School,All Students,Mathematics,1782820,32391,687,174,20.4,19.8,20,20.8
2018-19,638,Coweta County,196,Northgate High School,All Students,Reading,1782820,32390,687,174,21.2,21.3,22,23.3
2018-19,638,Coweta County,196,Northgate High School,All Students,Science,1782820,32389,687,174,20.6,20.4,20.8,21.7
2018-19,638,Coweta County,196,Northgate High School,All Students,Writing Subscore,788161,7605,188,51,6.5,6.7,6.8,6.8
2018-19,638,Coweta County,389,East Coweta High School,All Students,Composite,1782820,32389,687,310,20.7,20.4,20.9,20.5
2018-19,638,Coweta County,389,East Coweta High School,All Students,English,1782820,32388,687,310,20.1,19.8,20.3,19.9
2018-19,638,Coweta County,389,East Coweta High School,All Students,Mathematics,1782820,32391,687,310,20.4,19.8,20,19.8
2018-19,638,Coweta County,389,East Coweta High School,All Students,Reading,1782820,32390,687,310,21.2,21.3,22,21.4
2018-19,638,Coweta County,389,East Coweta High School,All Students,Science,1782820,32389,687,310,20.6,20.4,20.8,20.6
2018-19,638,Coweta County,389,East Coweta High School,All Students,Writing Subscore,788161,7605,188,87,6.5,6.7,6.8,6.6
2018-19,638,Coweta County,5054,Newnan High School,All Students,Composite,1782820,32389,687,203,20.7,20.4,20.9,20.5
2018-19,638,Coweta County,5054,Newnan High School,All Students,English,1782820,32388,687,203,20.1,19.8,20.3,19.7
2018-19,638,Coweta County,5054,Newnan High School,All Students,Mathematics,1782820,32391,687,203,20.4,19.8,20,19.6
2018-19,638,Coweta County,5054,Newnan High School,All Students,Reading,1782820,32390,687,203,21.2,21.3,22,21.8
2018-19,638,Coweta County,5054,Newnan High School,All Students,Science,1782820,32389,687,203,20.6,20.4,20.8,20.4
2018-19,638,Coweta County,5054,Newnan High School,All Students,Writing Subscore,788161,7605,188,50,6.5,6.7,6.8,7.1
2018-19,639,Crawford County,193,Crawford County High School,All Students,Composite,1782820,32389,18,18,20.7,20.4,18.8,18.8
2018-19,639,Crawford County,193,Crawford County High School,All Students,English,1782820,32388,18,18,20.1,19.8,18.8,18.8
2018-19,639,Crawford County,193,Crawford County High School,All Students,Mathematics,1782820,32391,18,18,20.4,19.8,17.1,17.1
2018-19,639,Crawford County,193,Crawford County High School,All Students,Reading,1782820,32390,18,18,21.2,21.3,19.6,19.6
2018-19,639,Crawford County,193,Crawford County High School,All Students,Science,1782820,32389,18,18,20.6,20.4,18.9,18.9
2018-19,639,Crawford County,193,Crawford County High School,All Students,Writing Subscore,788161,7605,6,6,6.5,6.7,,
2018-19,640,Crisp County,196,Crisp County High School,All Students,Composite,1782820,32389,46,46,20.7,20.4,17.6,17.6
2018-19,640,Crisp County,196,Crisp County High School,All Students,English,1782820,32388,46,46,20.1,19.8,16.3,16.3
2018-19,640,Crisp County,196,Crisp County High School,All Students,Mathematics,1782820,32391,46,46,20.4,19.8,17,17
2018-19,640,Crisp County,196,Crisp County High School,All Students,Reading,1782820,32390,46,46,21.2,21.3,19.3,19.3
2018-19,640,Crisp County,196,Crisp County High School,All Students,Science,1782820,32389,46,46,20.6,20.4,17.3,17.3
2018-19,640,Crisp County,196,Crisp County High School,All Students,Writing Subscore,788161,7605,3,3,6.5,6.7,,
2018-19,641,Dade County,195,Dade County High School,All Students,Composite,1782820,32389,41,41,20.7,20.4,18.3,18.3
2018-19,641,Dade County,195,Dade County High School,All Students,English,1782820,32388,41,41,20.1,19.8,17.1,17.1
2018-19,641,Dade County,195,Dade County High School,All Students,Mathematics,1782820,32391,41,41,20.4,19.8,17.4,17.4
2018-19,641,Dade County,195,Dade County High School,All Students,Reading,1782820,32390,41,41,21.2,21.3,19.2,19.2
2018-19,641,Dade County,195,Dade County High School,All Students,Science,1782820,32389,41,41,20.6,20.4,18.8,18.8
2018-19,641,Dade County,195,Dade County High School,All Students,Writing Subscore,788161,7605,3,3,6.5,6.7,,
2018-19,642,Dawson County,198,Dawson County High School,All Students,Composite,1782820,32389,85,85,20.7,20.4,20.6,20.6
2018-19,642,Dawson County,198,Dawson County High School,All Students,English,1782820,32388,85,85,20.1,19.8,19.7,19.7
2018-19,642,Dawson County,198,Dawson County High School,All Students,Mathematics,1782820,32391,85,85,20.4,19.8,19.6,19.6
2018-19,642,Dawson County,198,Dawson County High School,All Students,Reading,1782820,32390,85,85,21.2,21.3,22,22
2018-19,642,Dawson County,198,Dawson County High School,All Students,Science,1782820,32389,85,85,20.6,20.4,20.5,20.5
2018-19,642,Dawson County,198,Dawson County High School,All Students,Writing Subscore,788161,7605,8,8,6.5,6.7,,
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Composite,1782820,32389,122,122,20.7,20.4,18.3,18.3
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,English,1782820,32388,122,122,20.1,19.8,17.5,17.5
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Mathematics,1782820,32391,122,122,20.4,19.8,16.9,16.9
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Reading,1782820,32390,122,122,21.2,21.3,19.5,19.5
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Science,1782820,32389,122,122,20.6,20.4,18.8,18.8
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Writing Subscore,788161,7605,25,25,6.5,6.7,5.4,5.4
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Composite,1782820,32389,1764,86,20.7,20.4,19.3,15.9
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,English,1782820,32388,1764,86,20.1,19.8,18.8,14.3
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Mathematics,1782820,32391,1764,86,20.4,19.8,18.5,15.7
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Reading,1782820,32390,1764,86,21.2,21.3,20.2,17
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Science,1782820,32389,1764,86,20.6,20.4,19.2,16.2
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Writing Subscore,788161,7605,522,11,6.5,6.7,6.9,6.3
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Composite,1782820,32389,1764,79,20.7,20.4,19.3,16.2
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,English,1782820,32388,1764,79,20.1,19.8,18.8,15.2
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Mathematics,1782820,32391,1764,79,20.4,19.8,18.5,16.2
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Reading,1782820,32390,1764,79,21.2,21.3,20.2,16.5
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Science,1782820,32389,1764,79,20.6,20.4,19.2,16.3
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Writing Subscore,788161,7605,522,22,6.5,6.7,6.9,5.9
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Composite,1782820,32389,1764,70,20.7,20.4,19.3,16.9
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,English,1782820,32388,1764,70,20.1,19.8,18.8,15.6
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Mathematics,1782820,32391,1764,70,20.4,19.8,18.5,16.6
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Reading,1782820,32390,1764,70,21.2,21.3,20.2,17.9
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Science,1782820,32389,1764,70,20.6,20.4,19.2,16.9
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Writing Subscore,788161,7605,522,9,6.5,6.7,6.9,
2018-19,644,DeKalb County,176,Redan High School,All Students,Composite,1782820,32389,1764,71,20.7,20.4,19.3,17
2018-19,644,DeKalb County,176,Redan High School,All Students,English,1782820,32388,1764,71,20.1,19.8,18.8,16.3
2018-19,644,DeKalb County,176,Redan High School,All Students,Mathematics,1782820,32391,1764,71,20.4,19.8,18.5,16.5
2018-19,644,DeKalb County,176,Redan High School,All Students,Reading,1782820,32390,1764,71,21.2,21.3,20.2,17.9
2018-19,644,DeKalb County,176,Redan High School,All Students,Science,1782820,32389,1764,71,20.6,20.4,19.2,16.7
2018-19,644,DeKalb County,176,Redan High School,All Students,Writing Subscore,788161,7605,522,20,6.5,6.7,6.9,6.3
2018-19,644,DeKalb County,202,Lithonia High School,All Students,Composite,1782820,32389,1764,76,20.7,20.4,19.3,16.2
2018-19,644,DeKalb County,202,Lithonia High School,All Students,English,1782820,32388,1764,76,20.1,19.8,18.8,15
2018-19,644,DeKalb County,202,Lithonia High School,All Students,Mathematics,1782820,32391,1764,76,20.4,19.8,18.5,15.7
2018-19,644,DeKalb County,202,Lithonia High School,All Students,Reading,1782820,32390,1764,76,21.2,21.3,20.2,16.9
2018-19,644,DeKalb County,202,Lithonia High School,All Students,Science,1782820,32389,1764,76,20.6,20.4,19.2,16.9
2018-19,644,DeKalb County,202,Lithonia High School,All Students,Writing Subscore,788161,7605,522,28,6.5,6.7,6.9,6.3
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,Composite,1782820,32389,1764,39,20.7,20.4,19.3,16.8
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,English,1782820,32388,1764,39,20.1,19.8,18.8,16.5
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,Mathematics,1782820,32391,1764,39,20.4,19.8,18.5,16.4
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,Reading,1782820,32390,1764,39,21.2,21.3,20.2,17.2
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,Science,1782820,32389,1764,39,20.6,20.4,19.2,16.7
2018-19,644,DeKalb County,276,Stone Mountain High School,All Students,Writing Subscore,788161,7605,522,9,6.5,6.7,6.9,
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,Composite,1782820,32389,1764,36,20.7,20.4,19.3,22.8
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,English,1782820,32388,1764,36,20.1,19.8,18.8,22.6
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,Mathematics,1782820,32391,1764,36,20.4,19.8,18.5,22.4
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,Reading,1782820,32390,1764,36,21.2,21.3,20.2,23.1
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,Science,1782820,32389,1764,36,20.6,20.4,19.2,22.8
2018-19,644,DeKalb County,407,Dekalb Early College Academy,All Students,Writing Subscore,788161,7605,522,11,6.5,6.7,6.9,7.2
2018-19,644,DeKalb County,410,DeKalb School of the Arts,All Students,Composite,1782820,32389,1764,43,20.7,20.4,19.3,23.6
2018-19,644,DeKalb County,410,DeKalb School of the Arts,All Students,English,1782820,32388,1764,43,20.1,19.8,18.8,25
2018-19,644,DeKalb County,410,DeKalb School of the Arts,All Students,Mathematics,1782820,32391,1764,43,20.4,19.8,18.5,20.5
